Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
Ribosomal P Protein Antibody Measurement,The determination of the ribosomal P protein antibody present in a sample.,,,FALSE,,,,,,"RPPAB, RPPA, Ribosomal P Protein Antibody",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C120659,C120659,
Scanning Angle Interference Microscopy,"Technique of electron microscopy in which the specimen is coated with heavy metal and then scanned by an electron beam. The resolution is not as great as with transmission electron microscopy, but preparation is easier (often by fixation followed by critical point drying), the depth of focus is relatively enormous, the surface of a specimen can be seen (though not the interior unless the specimen is cracked open) and the image is aesthetically pleasing.",,,FALSE,,,,,,Scanning angle interference microscopy,,https://www.nature.com/articles/nmeth.2077,,
Scanning Electron Microscopy,"Technique of electron microscopy in which the specimen is coated with heavy metal and then scanned by an electron beam. The resolution is not as great as with transmission electron microscopy, but preparation is easier (often by fixation followed by critical point drying), the depth of focus is relatively enormous, the surface of a specimen can be seen (though not the interior unless the specimen is cracked open) and the image is aesthetically pleasing.",,,FALSE,,,,,,"Microscopy, Electron, Scanning, SCANNING ELECTRON MICROSCOPY, Scanning Electron Microscopy, Scanning electron microscopy",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16855,C16855,
Second-Harmonic Imaging Microscopy,An imaging technique that produces spatially resolved images based on the differences in the excited state decay rates of fluorescent compounds in a sample.,,,FALSE,,,,,,"Second-harmonic imaging microscopy, second-harmonic imaging",,https://www.nature.com/articles/nbt894,,
Shotgun Mass Spectrometry,"An analytical technique wherein ions are separated according to their ratio of charge to mass. From the mass spectrum produced, the atomic weight of the particle can be deduced.",,,FALSE,,,,,,Shotgun mass spectrometry,,,,
Single Cell ATAC-Seq,"A molecular genetic technique where DNA is isolated from single cell (sc) samples and amplified to create a genomic library. Then the library is subjected to ATAC-seq, which isolates and sequences regions rich in open chromatin.",,,FALSE,,,,,,"Single-cell ATAC-Seq, scATAC-seq, Single Cell ATAC-Seq, scATAC-Seq",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C179458,C179458,
Single Cell Cytokine Detection Chip Assay,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,,,,,Single cell cytokine detection chip assay,,,,
Single Cell DNA Sequencing,The determination of the sequence of purines and pyrimidines in deoxyribonucleic acid (DNA).,,,FALSE,,,,Wikipedia,,"Single cell dna sequencing, Single Cell Genome Sequencing",,https://en.wikipedia.org/wiki/Single_cell_sequencing,,
Single Cell Gel Electrophoresis,"A rapid, simple, visual and sensitive technique for measuring DNA breakage in individual mammalian cells in response to a test agent. A cell is immobilized in agarose and made permeable and the broken DNA migrates out under the influence of the electric field. A damaged cell has the appearance of a comet with a brightly fluorescent cell body and a tail whose length and fluorescence intensity are related to the number of DNA-strand breaks induced by the test agent.",,,FALSE,,,,,,"Neutral Comet Assay, Alkaline Comet Assay, Neutral comet assay, COMET, Comet Assay",,https://ncithesaurus.nci.nih.gov/ncitbrowser/pages/concept_details.jsf?dictionary=NCI_Thesaurus&version=21.03e&code=C96515&ns=ncit&type=properties&key=null&b=1&n=0&vse=null,C96515,"added both Alkaline Comet Assay and Neutral Comet Assay under Single Cell Gel Electrophoresis (a synonym and NCIt preffered term for the broader term, Comet Assay), because there was only one publication with both ""Neutral Comet Assay"" and ""Alkaline Comet Assay"" annotated for it."
Single Cell RNA-Sequencing,,,,FALSE,,,,,,"scRNA-seq, single-cell time course RNA-Seq of circulating tumor cells",C171152,https://ncit.nci.nih.gov/ncitbrowser/pages/concept_details.jsf?dictionary=NCI_Thesaurus&version=21.02d&code=C171152&ns=ncit&type=properties&key=null&b=1&n=0&vse=null,,
Single Molecule Forster Resonance Energy Transfer,,,,FALSE,,,,pubMed,,"Single molecule forster resonance energy transfer, smFRET, single molecule Forster Resonance Energy Transfer, single Molecule Forster Resonance Energy Transfer",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5145784/,,
Single Nucleotide Polymorphism Array,A genomic microarray-based method able to detect single nucleotide polymorphisms.,,,FALSE,,,,,,"SNP Genotyping, Genotype Chip, SNP Probe, SNP ARRAY, snpArray",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C116151,C116151,
Single Nucleus RNA-Sequencing,,,,FALSE,,,,EFO,,Single nucleus rna-sequencing,EFO:0009809,http://www.ebi.ac.uk/efo/EFO_0009809,,
Single-Cell BCR Sequencing,"A molecular genetic technique where DNA is isolated from single cell (sc) samples and amplified to create a genomic library. Then the library is subjected to ATAC-seq, which isolates and sequences regions rich in open chromatin.",,,FALSE,,,,PubMed,,"Single-cell bcr sequencing, Single-Cell B-Cell Receptor Sequencing, scBCR-seq",PMID:31428692,https://pubmed.ncbi.nlm.nih.gov/31428692/,,Added by Brynn 1/7/2022
Single-Cell Barcode Chip,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,,,,,Single-cell barcode chip,,https://www.ufluidix.com/blog/microfluidic-single-cell-barcode-chip-scbc-reveals-multiple-trajectories-to-drug-tolerance-in-cancer-cells/,,
Single-Cell TCR Sequencing,"A molecular genetic technique where DNA is isolated from single cell (sc) samples and amplified to create a genomic library. Then the library is subjected to ATAC-seq, which isolates and sequences regions rich in open chromatin.",,,FALSE,,,,pubMed,,"Single Cell T Cell Receptor Sequencing, Single-cell tcr sequencing",PMID:30072991,https://pubmed.ncbi.nlm.nih.gov/30072991/,,
Single-Molecule Tracking,,,,FALSE,,,,pubMed,,Single-molecule tracking,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5028128/,,
Sirius Red Staining,,,,FALSE,,,,PubMed,,Sirius red staining,PMID:25023614,https://pubmed.ncbi.nlm.nih.gov/25023614/,,
Size Exclusion Chromatography,"Gel permeation or sieve chromatography that is performed on porous gels that separate solutes on the basis of size. Smaller solutes are included within the particles of the gel matrix more frequently than larger solutes, thus affecting elution rates.",,,FALSE,,,,,,"Gel Filtration Chromatography, SIZE EXCLUSION CHROMATOGRAPHY, Gel Filtration Chromatography , Gel Permeation Chromatography",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16433,C16433,
Small-Angle X-ray Scattering,A technique in crystallography in which the pattern produced by the diffraction of x-rays through the closely spaced lattice of atoms in a crystal is recorded and then analyzed to reveal the nature of that lattice.,,,FALSE,,,,CHMO,,"Small-angle x-ray scattering, Small-Angle X-ray Scattering, SEC-SAXS",CHMO:0000204,http://purl.obolibrary.org/obo/CHMO_0000204,,
Soft Agar Assay,Soft agar colony formation assay is performed to assay for anchorage independent growth.,,,FALSE,,,,,,Soft agar assay,,https://ncithesaurus.nci.nih.gov/ncitbrowser/pages/concept_details.jsf?dictionary=NCI_Thesaurus&version=21.02d&code=C16215&ns=ncit&type=properties&key=null&b=1&n=0&vse=null,C16215,
Southern Blotting,Electrophoresis-based technique used in genetic testing to detect large deletions in DNA that can be missed by PCR-based genetic testing methods.,,,FALSE,,,,,,"Southern blot, Blotting, Southern, Southern, Southern Blot Hybridization, Southern Blot, Southern blotting",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16356,C16356,
Spectroscopy,"The technique of measuring the emission and absorption of different wavelengths (spectra) of visible and non-visible light. This can be done via a spectroscope, which consists of a slit, prism, collimator lens, object lens, and a grating.",,,FALSE,,,,,,"Spectroscopy, spectroscopy",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C17155,C17155,
Statistical Modeling,The statistical characterization of a system to estimate its future behavior based on past behavior and extrapolation.,,,FALSE,,,,,,Statistical modeling,,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16869,C16869,
Stimulated Emission Depletion Microscopy,The use of various technologies to resolve the structure or features of objects too small or fine to naturally be seen by eye.,,,FALSE,,,,pubMed,,"Stimulated emission depletion microscopy, STED, Simulation Emission Depletion Microscopy",PMID:3635273,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3635273/,,
Stimulated Raman Scattering,Emission of electromagnetic energy with a shorter frequency (longer wavelength) than that of the incident monochromatic light.  Arises from the low probability absorption of quanta with a higher energy than that required for a transition: the difference in energy is emitted as a lower frequency (energy) photon.  Allows analysis of vibrational and rotational energy levels using visible incident light.,,,FALSE,,,,CHMO,,"Stimulated Raman Spectroscopy, Stimulated Raman scattering microscopy, Stimulated raman scattering, Stimulated Raman Scattering Microscopy",CHMO:0000675,http://purl.obolibrary.org/obo/CHMO_0000675,,
Stochastic Optical Reconstruction Microscopy,The use of various technologies to resolve the structure or features of objects too small or fine to naturally be seen by eye.,,,FALSE,,,,FBbi,,"STORM, Stochastic optical reconstruction microscopy",FBbi:00000336,http://purl.obolibrary.org/obo/FBbi_00000336,,
Super-Resolution Microscopy,The use of various technologies to resolve the structure or features of objects too small or fine to naturally be seen by eye.,,,FALSE,,,,Wikipedia,,Super-resolution microscopy,,https://en.wikipedia.org/wiki/Super-resolution_microscopy,,
Surface Plasmon Resonance,"A quantum optical-electrical phenomena consisting of an alteration in light reflectance as a result of binding of molecules to a surface from which total internal reflection is occurring. Used to detect macromolecular interactions, SPR can be used as the basis for a sensor which is capable of sensitive and quantitative measurement of a broad spectrum of chemical and biological entities.",,,FALSE,,,,,,"SURFACE PLASMON RESONANCE, Surface plasmon resonance, Surface Plasmon Resonance",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C18117,C18117,
Surveyor Nuclease Assay,,,,FALSE,,,,Wikipedia,,"Surveyor nuclease assay, Surveyor Assay",,https://en.wikipedia.org/wiki/Surveyor_nuclease_assay,,
Synaptophysin Staining Method,"This is an immunohistochemical technique utilizing antibody to synaptophysin, an integral membrane glycoprotein present in presynaptic vesicles in neurons. The antibody labels neuroendocrine cells and neurons of the brain, spinal cord and retina. Used to detect neuroendocrine neoplasms including neuroblastomas, ganglioneuroblastomas, ganglioneuromas, pheochromocytomas, chromaffin, and non-chromaffin paragangliomas.",,,FALSE,,,,,,"SYP Staining Method, Synaptophysin staining method",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C23029,C23029,
Synthetic Genetic Array,"A molecular biology device that utilizes a set of defined cDNA clones attached in a specific grid arrangement to a solid support for nucleic acid hybridization assays in gene mapping studies or in determining gene sequences, sequence variations, or gene expression patterns.",,,FALSE,,,,Wikipedia,,Synthetic genetic array,,https://en.wikipedia.org/wiki/Synthetic_genetic_array,,
TAB-Seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,,,PMID,,"Tab-seq, Tet-Assisted Bisulfite Pyrosequencing",PMID:23196972,https://pubmed.ncbi.nlm.nih.gov/23196972/,,Rancho added 2/23/2022
TCR Sequencing,"A DNA sequencing technique that can differentiate cytosine from 5-methylcytosine in a DNA sample. First, a denatured DNA sample is treated with bisulfite which converts non-methylated cytosine to uracil. Next, the sample is amplified using a PCR method that does not discriminate between non-methylated and methylated sequences. The amplified DNA is subjected to nucleotide sequencing. The resulting sequence is compared to an identical control sample of DNA that was not treated with bisulfite. Unmethylated cytosines will be displayed as cytosines in the control sample and as thymines in the bisulfite-treated sample.",,,FALSE,,,,,,"T-cell Receptor Sequencing, Tcr sequencing",,,,
TIRF Microscopy,The use of various technologies to resolve the structure or features of objects too small or fine to naturally be seen by eye.,,,FALSE,,,,CHMO,,"Total Internal Reflection Fluorescence Microscopy, Tirf microscopy",CHMO:0000094,http://purl.obolibrary.org/obo/CHMO_0000094,,
TRAP Staining,A staining method used to demonstrate the presence of acid phosphatase and tartrate resistant acid phosphatase (TRAP) in osteoclasts.,,,FALSE,,,,,,"TRACP Staining, TRAcP Staining, Tartrate Resistant Acid Phosphatase Staining Method, TRAP Stain",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C118401,C118401,Brynn added 05-09-2022
TUNEL assay,A method to detect apoptosis.,,,FALSE,,,,,,"TUNEL Assay, Terminal deoxynucleotidyl transferase dUTP nick end labeling, TdT-Mediated dUTP Nick End Labeling Assay",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C19815,C19815,
Tandem Mass Spectrometry,"Mass spectrometers coupled in series.  The targeted compound is selectively ionized, and its characteristic ions are separated from others in the mixture in the first mass spectrometer. The selected primary ions are then decomposed by collision, and from the resulting products the final mass analyzer selects secondary ions characteristic of the targeted compound. Tandem mass spectrometry can achieve specificities and sensitivities equivalent of those of methods such as radioimmunoassay and gas chromatography/mass spectrometry, while performing analyses in much shorter times.",,,FALSE,,,,,,"MS2, MS/MS, Tandem Mass Spectrometry",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C18142,C18142,
Tandem Mass Tagging,"Mass spectrometers coupled in series.  The targeted compound is selectively ionized, and its characteristic ions are separated from others in the mixture in the first mass spectrometer. The selected primary ions are then decomposed by collision, and from the resulting products the final mass analyzer selects secondary ions characteristic of the targeted compound. Tandem mass spectrometry can achieve specificities and sensitivities equivalent of those of methods such as radioimmunoassay and gas chromatography/mass spectrometry, while performing analyses in much shorter times.",,,FALSE,,,,,,TMT,C18142,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C18142,,
Target Engagement Assay,An assay type that examines the interaction of ligands with their target biomolecules.,,,FALSE,,,,,,"TE Assay, TARGET ENGAGEMENT",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C181182,C181182,
Targeted Genome Sequencing,A DNA sequencing technique in which selected regions of an individual's genome are sequenced.,,,FALSE,,,,,,"Targeted genome sequencing, TARGETED GENOME SEQUENCING",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C158253,C158253,
Targeted Transcriptome Sequencing,An RNA sequencing technique in which selected RNA transcripts of an individual's genome are sequenced.,,,FALSE,,,,,,"nextGenerationTargetedSequencing, TARGETED TRANSCRIPTOME SEQUENCING, Targeted RNA-Seq, Targeted RNA-Sequencing",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C158252,C158252,
Thermal Shift Assay,A molecular biology technique used to detect the interaction of a DNA binding protein with its cognate binding sequence.  Labeled DNAs were reacted with crude cell extracts and the complexes are run through a non-denaturing polyacrylamide gel.  The migration of the labeled DNA through the gel will be slower by being bound.  This shift in electrophoretic mobility indicates functional binding between the protein and the DNA.,,,FALSE,,,,BAO,,"Cellular Thermal Shift Assay, Thermal shift assay",BAO:0010261,http://www.bioassayontology.org/bao#BAO_0010261,,
Thin-Layer Chromatography,,,,FALSE,,,,CHMO,,"TLC, Thin-layer chromatography",CHMO:0001007,http://purl.obolibrary.org/obo/CHMO_0001007,,Added by Rancho 03/01/2022
Tiling Array,"A molecular biology device that utilizes a set of defined cDNA clones attached in a specific grid arrangement to a solid support for nucleic acid hybridization assays in gene mapping studies or in determining gene sequences, sequence variations, or gene expression patterns.",,,FALSE,,,,EFO,,"Tiling array, Genome Tiling Array",EFO:0002704,http://www.ebi.ac.uk/efo/EFO_0002704,,Added by Brynn 05/24/2022
Time Lapse Microscopy,The use of various technologies to resolve the structure or features of objects too small or fine to naturally be seen by eye.,,,FALSE,,,,CHMO,,"Time lapse microscopy, time-lapse fluorescence microscopy",CHMO:0001074,http://purl.obolibrary.org/obo/CHMO_0001074,,
Time-Correlated Single Photon Counting,,,,FALSE,,,,CHMO,,"TCSPC, Time-correlated single photon counting",CHMO:0001963,http://purl.obolibrary.org/obo/CHMO_0001963,,Added by Rancho on 2/23/2022
Tissue Engineering,"Application of the principles of bioengineering to combining scaffolds, cells, and biologically active molecules into functional tissues. The goal of tissue engineering is to assemble functional constructs that restore, maintain, or improve damaged tissues or whole organs.",,,FALSE,,,,,,tissue engineered scaffold,,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C18075,C18075,
Tissue Microarray,"A device for use in high-throughput molecular analysis/screening of clinical tissue specimens.  Tissue microarrays spatially arrange 500-1000 tumor biopsies or other tissue onto a microarray block, which is then sliced into sections for probing DNA, RNA or protein targets to provide coincident analysis of all specimens in the array.  Subsequent sections can be analyzed with additional probes.",,,FALSE,,,,,,"Tissue Chip,  Tissue Arrays, TMA",,,NCIt,Added by Brynn 11/15/2022
Total Internal Reflection Fluorescence Microscopy,"The use of a special microscope to see objects that give off fluorescent light. For example, cells or tissue can be treated with a substance that contains a fluorescent dye. The dye lights up when viewed under a microscope with a special light.",,,FALSE,,,,CHMO,,Total internal reflection fluorescence microscopy,CHMO:0000094,http://purl.obolibrary.org/obo/CHMO_0000094,,
Traction Force Microscopy,A technique utilizing a scanning probe to image and analyze the surface of a material with atomic-level resolution.,,,FALSE,,,,Wikipedia,,"tractionForceMicroscopy, Traction force microscopy",,https://en.wikipedia.org/wiki/Traction_force_microscopy,,
Transmission Electron Microscopy,An electron microscopy imaging technique that is utilized to examine structural components of a sample by passing electrons through the specimen.,,,FALSE,,,,,,"Transmission electron microscopy, TRANSMISSION ELECTRON MICROSCOPY, Microscopy, Electron, Transmission, TEM",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C18216,C18216,
Transwell Assay,,,,FALSE,,,,pubMed,,Transwell assay,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4186330/,,
UPLC-MSMS,,,,FALSE,,,,,,"Ultra-performance liquid chromatography-tandem mass spectrometry, Uplc-msms",,https://pubmed.ncbi.nlm.nih.gov/20061193/,,
UV Photocrosslinking,,,,FALSE,,,,,,"UV photocrosslinking, Uv photocrosslinking",,,,
Unspecified,Not stated explicitly or in detail.,,,FALSE,,,,,,"Not Specified, UNSPECIFIED, Not Assigned, unspecified",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C38046,C38046,
Vibrational Spectroscopy,"The technique of measuring the emission and absorption of different wavelengths (spectra) of visible and non-visible light. This can be done via a spectroscope, which consists of a slit, prism, collimator lens, object lens, and a grating.",,,FALSE,,,,CHMO,,Vibrational spectroscopy,CHMO:0000628,http://purl.obolibrary.org/obo/CHMO_0000628,,
Virus Plaque Assay,"An assay that is used to determine viral quantity by infecting monolayers of host cells with serially diluted virus, covering the monolayers with an immobilizing overlay after a period of incubation to restrict the spread of the virus to neighboring cells, and counting the resulting visible plaques of infected cells.",,,FALSE,,,,,,"VIRUS PLAQUE ASSAY, Virus plaque assay",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C174336,C174336,
Von Kossa Staining,,,,FALSE,,,,Wikipedia,,"von Kossa staining, Von kossa staining",,https://en.wikipedia.org/wiki/Von_Kossa_stain,,
Western Blotting,A method for the detection or identification of proteins or peptides that have been separated by gel electrophoresis and transferred onto nitrocellulose or other type of paper or nylon membrane. The proteins are then detected by reaction with enzymatically labeled or radiolabeled antibody probes.,,,FALSE,,,,,,"Western Blot, Blotting, Western, Immunoblotting, westernBlot, WESTERN BLOT",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C16357,C16357,
Whole Exome Sequencing,A procedure that can determine the DNA sequence for all of the exons in an individual.,,,FALSE,,,,,,"WXS, WES, exomeSeq, Whole-exome sequencing, Exome Sequencing, Exome, WHOLE EXOME SEQUENCING, Whole-Exome Sequencing, WXS (whole exome sequencing)",,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C101295,C101295,
Whole Genome Bisulfite Sequencing,A procedure that can determine the DNA sequence for nearly the entire genome of an individual.,,,FALSE,,,,Wikipedia,,"Whole Genome Bisulfite Sequencing;WGBS, Whole genome bisulfite sequencing",,https://en.wikipedia.org/wiki/Whole_genome_bisulfite_sequencing,,
Whole Genome Sequencing,A procedure that can determine the DNA sequence for nearly the entire genome of an individual.,,,FALSE,,,,,,"WGS (whole genome sequencing), Whole-Genome Sequencing, WHOLE GENOME SEQUENCING, WGS, wholeGenomeSeq",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C101294,C101294,
Widefield Fluorescence Microscopy,"The use of a special microscope to see objects that give off fluorescent light. For example, cells or tissue can be treated with a substance that contains a fluorescent dye. The dye lights up when viewed under a microscope with a special light.",,,FALSE,,,,,,"Widefield fluorescence microscopy, widefieldFluorescenceMicroscopy",,,,
Wound-Healing Assay,,,,FALSE,,,,,,Wound-healing assay,,,,
X-Ray Crystallography,A technique in crystallography in which the pattern produced by the diffraction of x-rays through the closely spaced lattice of atoms in a crystal is recorded and then analyzed to reveal the nature of that lattice.,,,FALSE,,,,,,"Crystallography, X-Ray Diffraction, Crystallography, X-Ray/Neutron, X-Ray Crystallography, Single Crystal Diffraction, X-ray crystallography",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C17672,C17672,
X-Ray Diffraction,A technique in crystallography in which the pattern produced by the diffraction of x-rays through the closely spaced lattice of atoms in a crystal is recorded and then analyzed to reveal the nature of that lattice.,,,FALSE,,,,CHMO,,X-ray diffraction,CHMO:0000156,http://purl.obolibrary.org/obo/CHMO_0000156,,Added as X-ray Diffraction Spectroscopy by Rancho on 2/23/2022. Changed to X-Ray Diffraction by Brynn.
X-Ray Micro-Computed Tomography,An imaging technique for examining structures within the body by scanning them with X rays and using a computer to construct a series of cross-sectional scans along a single axis.,,,FALSE,,,,PMID,,"Micro-CT, X-ray micro-computed tomography",PMID:28419369,https://www.ncbi.nlm.nih.gov/labs/pmc/articles/PMC5449646/,,
Xenograft,"Cells, tissues, or organs from a donor that are transplanted into a recipient of another species.",,,FALSE,,,,,,"Heterograft, Xenotransplant, Xenograft Tissue",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C12932,C12932,
cDNA Array,"A molecular biology device that utilizes a set of defined cDNA clones attached in a specific grid arrangement to a solid support for nucleic acid hybridization assays in gene mapping studies or in determining gene sequences, sequence variations, or gene expression patterns.",,,FALSE,,,,,,"rnaArray, cDNA Microarray",,https://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C19819,C19819,
eCLIP-Seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,,,EFO,,"Eclip-seq, eCLIP",EFO:0009998,http://www.ebi.ac.uk/efo/EFO_0009998,,Rancho added 03/01/2022
mRNA Sequencing,A procedure that can determine the RNA sequences for all or part of the poly-A tail-containing messenger RNA transcripts in an individual.,,,FALSE,,,,,,"Poly(A) RNA Sequencing, Poly-A RNA Sequencing, mRNA-Seq, Mrna sequencing, Messenger RNA Sequencing",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C129432,C129432,
qPCR,An application of PCR that measures the products generated during each cycle of the polymerase chain reaction process in order to determine the starting amount of template in the reaction.,,,FALSE,,,,,,"Quantitative Real Time PCR, Real-Time PCR, Quantitative Real Time Polymerase Chain Reaction, Real Time-PCR, quantitative PCR, Real Time PCR, Real Time Polymerase Chain Reaction, REAL-TIME POLYMERASE CHAIN REACTION ASSAY, Molecular Real-Time Quantitative Polymerase Chain Reaction, Quantitative PCR",,https://ncithesaurus.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI_Thesaurus&ns=ncit&code=C51962,C51962,
scCGI-seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,,,,,,,,,
scNT-Seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,,,PubMed,,"Scnt-seq, single-cell metabolically labeled new RNA tagging sequencing",PMID:32868927,https://pubmed.ncbi.nlm.nih.gov/32868927/,,Added by Brynn 04-11-2022
scSLAM-seq,"A molecular genetic technique that combines chromatin immunoprecipitation (ChIP) with massively parallel DNA sequencing to map the binding sites of DNA-associated proteins in a sample of cells. First, crosslinked protein-DNA complexes are isolated using ChIP. Next, the crosslinks are broken, the proteins are removed and the purified DNA is modified with adaptor oligonucleotides to facilitate massively parallel DNA sequencing. Following sequencing, the DNA sequences that are obtained can be mapped to their genomic locations.",,,FALSE,,,,PubMed,,"single-cell, thiol-(SH)-linked alkylation of RNA for metabolic labelling sequencing, Scslam-seq",PMID:31292545,https://pubmed.ncbi.nlm.nih.gov/31292545/,,Added by Brynn 04-11-2022
seqFISH,,,,FALSE,,,,EFO,,"Sequential Fluorescence In Situ Hybridization, Seqfish",EFO:0008991,http://www.ebi.ac.uk/efo/EFO_0008991,,Added by Rancho on 2/23/2022
